<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.08.10	15:37:00	26464	26466	26463	26465	11	0	14
2021.08.10	15:38:00	26465	26468	26465	26468	10	0	14
2021.08.10	15:39:00	26468	26469	26467	26467	10	0	14
2021.08.10	15:40:00	26467	26468	26465	26466	12	0	14
2021.08.10	15:41:00	26466	26466	26463	26466	10	0	14
2021.08.10	15:42:00	26466	26469	26464	26465	13	0	14
2021.08.10	15:43:00	26465	26465	26464	26464	4	0	14
2021.08.10	15:44:00	26465	26465	26464	26465	3	0	14
2021.08.10	15:45:00	26465	26465	26463	26464	7	0	14
2021.08.10	15:46:00	26464	26464	26463	26463	2	0	14
2021.08.10	15:47:00	26463	26466	26463	26464	8	0	14
2021.08.10	15:48:00	26464	26464	26462	26463	10	0	14
2021.08.10	15:49:00	26463	26465	26461	26463	12	0	14
2021.08.10	15:50:00	26463	26465	26462	26463	7	0	14
2021.08.10	15:51:00	26461	26464	26461	26463	10	0	14
2021.08.10	15:52:00	26463	26465	26462	26464	10	0	14
2021.08.10	15:53:00	26464	26468	26464	26468	13	0	14
2021.08.10	15:54:00	26468	26468	26465	26466	15	0	14
2021.08.10	15:55:00	26466	26472	26466	26471	7	0	14
2021.08.10	15:56:00	26471	26473	26471	26473	5	0	14
2021.08.10	15:57:00	26473	26473	26468	26469	8	0	14
2021.08.10	15:58:00	26469	26470	26468	26468	8	0	14
2021.08.10	15:59:00	26468	26470	26462	26463	20	0	14
2021.08.10	16:00:00	26463	26465	26462	26465	14	0	14
2021.08.10	16:01:00	26465	26468	26464	26466	11	0	14
2021.08.10	16:02:00	26466	26466	26462	26464	12	0	14
2021.08.10	16:03:00	26465	26465	26463	26463	7	0	14
2021.08.10	16:04:00	26463	26470	26463	26469	16	0	14
2021.08.10	16:05:00	26469	26469	26463	26463	12	0	14
2021.08.10	16:06:00	26463	26463	26458	26458	10	0	14
2021.08.10	16:07:00	26458	26458	26454	26456	11	0	14
2021.08.10	16:08:00	26456	26457	26449	26457	19	0	14
2021.08.10	16:09:00	26456	26458	26451	26451	17	0	14
2021.08.10	16:10:00	26451	26454	26451	26454	5	0	14
2021.08.10	16:11:00	26454	26458	26450	26458	14	0	14
2021.08.10	16:12:00	26458	26461	26455	26461	22	0	14
2021.08.10	16:13:00	26461	26466	26461	26466	16	0	14
2021.08.10	16:14:00	26466	26469	26465	26469	16	0	14
2021.08.10	16:15:00	26469	26469	26466	26468	13	0	14
2021.08.10	16:16:00	26468	26472	26467	26472	12	0	14
2021.08.10	16:17:00	26472	26474	26469	26471	11	0	14
2021.08.10	16:18:00	26471	26471	26468	26468	15	0	14
2021.08.10	16:19:00	26468	26473	26468	26470	8	0	14
2021.08.10	16:20:00	26470	26473	26469	26473	7	0	14
2021.08.10	16:21:00	26473	26474	26467	26467	8	0	14
2021.08.10	16:22:00	26467	26468	26464	26464	6	0	14
2021.08.10	16:23:00	26464	26468	26464	26466	12	0	14
2021.08.10	16:24:00	26466	26467	26463	26463	10	0	14
2021.08.10	16:25:00	26463	26465	26454	26459	19	0	14
2021.08.10	16:26:00	26459	26461	26459	26461	4	0	14
2021.08.10	16:27:00	26461	26466	26461	26464	15	0	14
2021.08.10	16:28:00	26463	26465	26462	26464	8	0	14
2021.08.10	16:29:00	26464	26467	26462	26466	13	0	14
2021.08.10	16:30:00	26466	26468	26440	26458	61	0	14
2021.08.10	16:31:00	26458	26474	26456	26473	52	0	14
2021.08.10	16:32:00	26473	26475	26468	26470	39	0	14
2021.08.10	16:33:00	26470	26480	26463	26465	61	0	14
2021.08.10	16:34:00	26465	26475	26462	26471	51	0	14
2021.08.10	16:35:00	26471	26474	26464	26472	45	0	14
2021.08.10	16:36:00	26472	26475	26469	26475	31	0	14
2021.08.10	16:37:00	26475	26475	26461	26465	27	0	14
2021.08.10	16:38:00	26465	26466	26447	26452	46	0	14
2021.08.10	16:39:00	26452	26452	26444	26452	33	0	14
2021.08.10	16:40:00	26452	26463	26452	26462	39	0	14
2021.08.10	16:41:00	26462	26470	26459	26462	25	0	14
2021.08.10	16:42:00	26462	26468	26457	26466	33	0	14
2021.08.10	16:43:00	26466	26470	26458	26458	21	0	14
2021.08.10	16:44:00	26459	26463	26456	26461	18	0	14
2021.08.10	16:45:00	26461	26462	26445	26445	33	0	14
2021.08.10	16:46:00	26445	26449	26443	26447	31	0	14
2021.08.10	16:47:00	26447	26463	26446	26463	25	0	14
2021.08.10	16:48:00	26463	26470	26460	26470	24	0	14
2021.08.10	16:49:00	26470	26471	26467	26469	23	0	14
2021.08.10	16:50:00	26469	26478	26468	26476	23	0	14
2021.08.10	16:51:00	26476	26478	26474	26477	19	0	14
2021.08.10	16:52:00	26476	26478	26474	26475	16	0	14
2021.08.10	16:53:00	26475	26491	26474	26477	18	0	14
2021.08.10	16:54:00	26477	26477	26471	26474	16	0	14
2021.08.10	16:55:00	26474	26485	26474	26481	34	0	14
2021.08.10	16:56:00	26481	26485	26474	26475	36	0	14
2021.08.10	16:57:00	26475	26483	26475	26479	25	0	14
2021.08.10	16:58:00	26479	26481	26476	26481	21	0	14
2021.08.10	16:59:00	26481	26481	26472	26473	15	0	14
2021.08.10	17:00:00	26473	26476	26467	26467	17	0	14
2021.08.10	17:01:00	26467	26467	26461	26461	18	0	14
2021.08.10	17:02:00	26461	26477	26459	26473	30	0	14
2021.08.10	17:03:00	26473	26475	26463	26467	30	0	14
2021.08.10	17:04:00	26467	26469	26459	26462	43	0	14
2021.08.10	17:05:00	26462	26464	26454	26454	34	0	14
2021.08.10	17:06:00	26454	26458	26451	26453	27	0	14
2021.08.10	17:07:00	26453	26463	26453	26463	16	0	14
2021.08.10	17:08:00	26463	26464	26454	26457	17	0	14
2021.08.10	17:09:00	26457	26461	26450	26455	37	0	14
2021.08.10	17:10:00	26455	26460	26453	26457	24	0	14
2021.08.10	17:11:00	26457	26461	26453	26453	26	0	14
2021.08.10	17:12:00	26453	26453	26448	26452	16	0	14
2021.08.10	17:13:00	26452	26453	26446	26453	23	0	14
2021.08.10	17:14:00	26453	26457	26448	26450	26	0	14
2021.08.10	17:15:00	26450	26459	26448	26452	29	0	14
2021.08.10	17:16:00	26452	26452	26443	26450	27	0	14
2021.08.10	17:17:00	26450	26451	26447	26447	19	0	14
2021.08.10	17:18:00	26447	26448	26443	26444	20	0	14
2021.08.10	17:19:00	26444	26449	26443	26443	23	0	14
2021.08.10	17:20:00	26442	26449	26442	26448	15	0	14
2021.08.10	17:21:00	26448	26455	26448	26454	28	0	14
2021.08.10	17:22:00	26454	26457	26452	26453	22	0	14
2021.08.10	17:23:00	26453	26456	26452	26454	13	0	14
2021.08.10	17:24:00	26454	26463	26454	26462	17	0	14
2021.08.10	17:25:00	26462	26466	26457	26458	31	0	14
2021.08.10	17:26:00	26458	26459	26451	26453	34	0	14
2021.08.10	17:27:00	26453	26454	26451	26453	14	0	14
2021.08.10	17:28:00	26455	26455	26448	26449	27	0	14
2021.08.10	17:29:00	26450	26450	26434	26436	25	0	14
2021.08.10	17:30:00	26436	26440	26428	26428	35	0	14
2021.08.10	17:31:00	26427	26427	26416	26422	42	0	14
2021.08.10	17:32:00	26421	26423	26409	26415	47	0	14
2021.08.10	17:33:00	26415	26416	26410	26416	24	0	14
2021.08.10	17:34:00	26416	26420	26414	26420	26	0	14
2021.08.10	17:35:00	26420	26425	26416	26425	30	0	14
2021.08.10	17:36:00	26425	26427	26416	26423	36	0	14
2021.08.10	17:37:00	26423	26424	26408	26408	30	0	14
2021.08.10	17:38:00	26409	26417	26409	26414	30	0	14
2021.08.10	17:39:00	26412	26419	26412	26418	19	0	14
2021.08.10	17:40:00	26418	26418	26402	26402	37	0	14
2021.08.10	17:41:00	26402	26402	26390	26390	44	0	14
2021.08.10	17:42:00	26390	26396	26389	26393	34	0	14
2021.08.10	17:43:00	26393	26404	26392	26400	32	0	14
2021.08.10	17:44:00	26400	26404	26397	26402	25	0	14
2021.08.10	17:45:00	26402	26411	26402	26411	15	0	14
2021.08.10	17:46:00	26411	26416	26410	26414	19	0	14
2021.08.10	17:47:00	26414	26420	26414	26420	8	0	14
2021.08.10	17:48:00	26420	26427	26420	26427	12	0	14
2021.08.10	17:49:00	26427	26431	26423	26424	19	0	14
2021.08.10	17:50:00	26424	26430	26420	26430	11	0	14
2021.08.10	17:51:00	26430	26433	26420	26426	26	0	14
2021.08.10	17:52:00	26426	26426	26414	26415	34	0	14
2021.08.10	17:53:00	26415	26416	26403	26409	25	0	14
2021.08.10	17:54:00	26409	26411	26404	26410	33	0	14
2021.08.10	17:55:00	26410	26410	26400	26404	22	0	14
2021.08.10	17:56:00	26404	26412	26402	26402	24	0	14
2021.08.10	17:57:00	26402	26409	26401	26404	29	0	14
2021.08.10	17:58:00	26404	26406	26397	26401	32	0	14
2021.08.10	17:59:00	26401	26412	26398	26412	31	0	14
2021.08.10	18:00:00	26412	26416	26400	26402	36	0	14
2021.08.10	18:01:00	26402	26411	26398	26409	29	0	14
2021.08.10	18:02:00	26409	26415	26406	26408	37	0	14
2021.08.10	18:03:00	26408	26416	26404	26415	41	0	14
2021.08.10	18:04:00	26415	26415	26410	26415	22	0	14
2021.08.10	18:05:00	26415	26417	26413	26413	21	0	14
2021.08.10	18:06:00	26414	26418	26408	26417	30	0	14
2021.08.10	18:07:00	26417	26417	26408	26410	34	0	14
2021.08.10	18:08:00	26410	26410	26402	26404	31	0	14
2021.08.10	18:09:00	26404	26414	26403	26406	21	0	14
2021.08.10	18:10:00	26406	26414	26404	26405	30	0	14
2021.08.10	18:11:00	26405	26408	26402	26408	18	0	14
2021.08.10	18:12:00	26408	26409	26395	26395	21	0	14
2021.08.10	18:13:00	26395	26402	26392	26397	32	0	14
2021.08.10	18:14:00	26397	26401	26393	26394	27	0	14
2021.08.10	18:15:00	26394	26401	26393	26396	21	0	14
2021.08.10	18:16:00	26396	26396	26384	26387	35	0	14
2021.08.10	18:17:00	26387	26397	26385	26397	24	0	14
2021.08.10	18:18:00	26397	26404	26396	26403	32	0	14
2021.08.10	18:19:00	26403	26404	26395	26398	33	0	14
2021.08.10	18:20:00	26398	26404	26394	26401	35	0	14
2021.08.10	18:21:00	26401	26403	26394	26396	18	0	14
2021.08.10	18:22:00	26396	26407	26395	26403	16	0	14
2021.08.10	18:23:00	26403	26409	26400	26408	17	0	14
2021.08.10	18:24:00	26408	26416	26408	26415	26	0	14
2021.08.10	18:25:00	26415	26420	26410	26414	24	0	14
2021.08.10	18:26:00	26414	26417	26412	26417	22	0	14
2021.08.10	18:27:00	26417	26423	26414	26423	21	0	14
2021.08.10	18:28:00	26423	26423	26413	26415	18	0	14
2021.08.10	18:29:00	26415	26419	26413	26419	19	0	14
2021.08.10	18:30:00	26419	26423	26414	26415	33	0	14
2021.08.10	18:31:00	26415	26418	26415	26416	15	0	14
2021.08.10	18:32:00	26416	26416	26413	26414	23	0	14
2021.08.10	18:33:00	26414	26422	26414	26422	24	0	14
2021.08.10	18:34:00	26422	26427	26422	26426	23	0	14
2021.08.10	18:35:00	26426	26429	26424	26427	23	0	14
2021.08.10	18:36:00	26427	26427	26423	26426	17	0	14
2021.08.10	18:37:00	26426	26430	26426	26429	11	0	14
2021.08.10	18:38:00	26429	26434	26429	26430	22	0	14
2021.08.10	18:39:00	26430	26433	26430	26432	11	0	14
2021.08.10	18:40:00	26431	26435	26431	26433	22	0	14
2021.08.10	18:41:00	26433	26435	26429	26429	19	0	14
2021.08.10	18:42:00	26429	26430	26428	26429	6	0	14
2021.08.10	18:43:00	26430	26435	26430	26435	15	0	14
2021.08.10	18:44:00	26435	26438	26434	26438	18	0	14
2021.08.10	18:45:00	26437	26437	26430	26430	21	0	14
2021.08.10	18:46:00	26430	26430	26426	26426	7	0	14
2021.08.10	18:47:00	26426	26427	26424	26425	13	0	14
2021.08.10	18:48:00	26425	26433	26425	26430	27	0	14
2021.08.10	18:49:00	26430	26432	26429	26430	27	0	14
2021.08.10	18:50:00	26430	26430	26426	26426	11	0	14
2021.08.10	18:51:00	26426	26427	26424	26424	5	0	14
2021.08.10	18:52:00	26424	26424	26418	26421	20	0	14
2021.08.10	18:53:00	26421	26421	26419	26420	13	0	14
2021.08.10	18:54:00	26421	26424	26420	26422	16	0	14
2021.08.10	18:55:00	26422	26424	26418	26419	23	0	14
2021.08.10	18:56:00	26419	26422	26418	26420	23	0	14
2021.08.10	18:57:00	26420	26420	26416	26417	16	0	14
2021.08.10	18:58:00	26417	26417	26412	26417	18	0	14
2021.08.10	18:59:00	26417	26417	26413	26414	18	0	14
2021.08.10	19:00:00	26414	26418	26412	26413	26	0	14
2021.08.10	19:01:00	26413	26416	26412	26416	8	0	14
2021.08.10	19:02:00	26416	26426	26416	26426	28	0	14
2021.08.10	19:03:00	26426	26427	26425	26427	5	0	14
2021.08.10	19:04:00	26427	26428	26424	26425	11	0	14
2021.08.10	19:05:00	26425	26436	26425	26435	23	0	14
2021.08.10	19:06:00	26435	26436	26433	26434	6	0	14
2021.08.10	19:07:00	26434	26438	26434	26438	21	0	14
2021.08.10	19:08:00	26438	26438	26435	26436	9	0	14
2021.08.10	19:09:00	26436	26437	26436	26436	3	0	14
2021.08.10	19:10:00	26436	26437	26435	26437	10	0	14
2021.08.10	19:11:00	26437	26438	26436	26438	8	0	14
2021.08.10	19:12:00	26438	26438	26436	26436	5	0	14
2021.08.10	19:13:00	26436	26450	26431	26434	15	0	14
2021.08.10	19:14:00	26434	26436	26434	26435	8	0	14
2021.08.10	19:15:00	26435	26435	26432	26434	10	0	14
2021.08.10	19:16:00	26434	26438	26434	26436	13	0	14
2021.08.10	19:17:00	26436	26445	26436	26445	16	0	14
2021.08.10	19:18:00	26444	26455	26444	26455	17	0	14
2021.08.10	19:19:00	26455	26458	26455	26458	14	0	14
2021.08.10	19:20:00	26458	26459	26453	26453	16	0	14
2021.08.10	19:21:00	26454	26454	26448	26448	13	0	14
2021.08.10	19:22:00	26448	26453	26448	26453	13	0	14
2021.08.10	19:23:00	26453	26453	26449	26450	9	0	14
2021.08.10	19:24:00	26450	26451	26448	26450	9	0	14
2021.08.10	19:25:00	26450	26457	26450	26455	12	0	14
2021.08.10	19:26:00	26455	26458	26455	26457	15	0	14
2021.08.10	19:27:00	26457	26460	26456	26456	17	0	14
2021.08.10	19:28:00	26456	26467	26453	26455	12	0	14
2021.08.10	19:29:00	26455	26455	26452	26452	11	0	14
2021.08.10	19:30:00	26452	26454	26449	26450	17	0	14
2021.08.10	19:31:00	26450	26450	26448	26450	7	0	14
2021.08.10	19:32:00	26450	26450	26445	26446	17	0	14
2021.08.10	19:33:00	26446	26448	26441	26441	12	0	14
2021.08.10	19:34:00	26441	26445	26441	26445	10	0	14
2021.08.10	19:35:00	26445	26447	26444	26445	20	0	14
2021.08.10	19:36:00	26445	26446	26444	26446	8	0	14
2021.08.10	19:37:00	26446	26449	26446	26447	15	0	14
2021.08.10	19:38:00	26447	26447	26445	26447	21	0	14
2021.08.10	19:39:00	26447	26448	26445	26445	19	0	14
2021.08.10	19:40:00	26445	26448	26444	26447	23	0	14
2021.08.10	19:41:00	26447	26449	26447	26447	19	0	14
2021.08.10	19:42:00	26447	26447	26442	26442	14	0	14
2021.08.10	19:43:00	26442	26446	26442	26445	23	0	14
2021.08.10	19:44:00	26445	26446	26443	26444	16	0	14
2021.08.10	19:45:00	26444	26448	26443	26443	25	0	14
2021.08.10	19:46:00	26443	26443	26440	26440	4	0	14
2021.08.10	19:47:00	26440	26441	26440	26440	7	0	14
2021.08.10	19:48:00	26440	26442	26440	26442	5	0	14
2021.08.10	19:49:00	26442	26444	26440	26441	13	0	14
2021.08.10	19:50:00	26441	26443	26441	26443	3	0	14
2021.08.10	19:51:00	26443	26443	26440	26440	6	0	14
2021.08.10	19:52:00	26440	26444	26440	26441	7	0	14
2021.08.10	19:53:00	26441	26442	26440	26440	3	0	14
2021.08.10	19:54:00	26440	26444	26440	26444	23	0	14
2021.08.10	19:55:00	26444	26445	26441	26442	15	0	14
2021.08.10	19:56:00	26442	26443	26441	26443	4	0	14
2021.08.10	19:57:00	26443	26443	26439	26439	8	0	14
2021.08.10	19:58:00	26440	26443	26440	26442	8	0	14
2021.08.10	19:59:00	26442	26442	26434	26435	21	0	14
2021.08.11	04:15:00	26411	26411	26365	26369	84	0	14
2021.08.11	04:16:00	26369	26391	26360	26364	77	0	14
2021.08.11	04:17:00	26364	26369	26350	26351	49	0	14
2021.08.11	04:18:00	26351	26356	26338	26352	58	0	14
2021.08.11	04:19:00	26352	26375	26350	26354	61	0	14
2021.08.11	04:20:00	26354	26361	26349	26359	56	0	14
2021.08.11	04:21:00	26359	26394	26333	26369	85	0	14
2021.08.11	04:22:00	26369	26369	26350	26352	46	0	14
2021.08.11	04:23:00	26352	26365	26342	26354	70	0	14
2021.08.11	04:24:00	26354	26368	26349	26352	57	0	14
2021.08.11	04:25:00	26352	26362	26341	26358	66	0	14
2021.08.11	04:26:00	26355	26365	26355	26361	46	0	14
2021.08.11	04:27:00	26361	26390	26358	26379	69	0	14
2021.08.11	04:28:00	26379	26404	26375	26400	63	0	14
2021.08.11	04:29:00	26400	26403	26370	26375	64	0	14
2021.08.11	04:30:00	26375	26479	26364	26459	143	0	14
2021.08.11	04:31:00	26459	26526	26432	26500	150	0	14
2021.08.11	04:32:00	26500	26517	26467	26485	126	0	14
2021.08.11	04:33:00	26485	26525	26462	26473	154	0	14
2021.08.11	04:34:00	26473	26498	26438	26494	154	0	14
2021.08.11	04:35:00	26494	26577	26494	26566	188	0	14
2021.08.11	04:36:00	26566	26590	26528	26546	159	0	14
2021.08.11	04:37:00	26546	26575	26528	26562	96	0	14
2021.08.11	04:38:00	26562	26570	26531	26542	107	0	14
2021.08.11	04:39:00	26542	26551	26517	26521	114	0	14
2021.08.11	04:40:00	26521	26525	26507	26508	94	0	14
2021.08.11	04:41:00	26512	26514	26469	26483	144	0	14
2021.08.11	04:42:00	26483	26546	26482	26534	121	0	14
2021.08.11	04:43:00	26534	26572	26510	26558	108	0	14
2021.08.11	04:44:00	26558	26585	26536	26545	111	0	14
2021.08.11	04:45:00	26545	26556	26521	26527	92	0	14
2021.08.11	04:46:00	26527	26553	26516	26532	98	0	14
2021.08.11	04:47:00	26533	26537	26489	26502	110	0	14
2021.08.11	04:48:00	26502	26520	26495	26506	88	0	14
2021.08.11	04:49:00	26503	26512	26471	26486	99	0	14
2021.08.11	04:50:00	26483	26499	26459	26483	113	0	14
2021.08.11	04:51:00	26483	26511	26481	26498	94	0	14
2021.08.11	04:52:00	26498	26510	26488	26498	95	0	14
2021.08.11	04:53:00	26498	26543	26493	26538	97	0	14
2021.08.11	04:54:00	26538	26608	26538	26587	229	0	14
2021.08.11	04:55:00	26587	26605	26548	26553	143	0	14
2021.08.11	04:56:00	26553	26553	26520	26540	92	0	14
2021.08.11	04:57:00	26540	26595	26531	26566	126	0	14
2021.08.11	04:58:00	26565	26601	26553	26568	102	0	14
2021.08.11	04:59:00	26568	26639	26568	26622	173	0	14
2021.08.11	05:00:00	26622	26684	26558	26574	452	0	14
2021.08.11	05:01:00	26574	26609	26552	26600	154	0	14
2021.08.11	05:02:00	26600	26610	26570	26570	101	0	14
2021.08.11	05:03:00	26570	26606	26567	26587	87	0	14
2021.08.11	05:04:00	26587	26633	26587	26605	89	0	14
2021.08.11	05:05:00	26605	26628	26598	26607	96	0	14
2021.08.11	05:06:00	26607	26648	26607	26646	78	0	14
2021.08.11	05:07:00	26646	26652	26624	26633	82	0	14
2021.08.11	05:08:00	26633	26640	26615	26635	75	0	14
2021.08.11	05:09:00	26635	26677	26633	26662	105	0	14
2021.08.11	05:10:00	26666	26707	26664	26671	144	0	14
2021.08.11	05:11:00	26671	26719	26671	26704	84	0	14
2021.08.11	05:12:00	26704	26714	26689	26697	80	0	14
2021.08.11	05:13:00	26697	26697	26668	26694	78	0	14
2021.08.11	05:14:00	26694	26725	26692	26714	77	0	14
2021.08.11	05:15:00	26714	26726	26697	26711	74	0	14
2021.08.11	05:16:00	26711	26714	26696	26708	73	0	14
2021.08.11	05:17:00	26706	26748	26706	26735	80	0	14
2021.08.11	05:18:00	26735	26742	26721	26724	72	0	14
2021.08.11	05:19:00	26724	26736	26710	26716	84	0	14
2021.08.11	05:20:00	26716	26735	26707	26710	82	0	14
2021.08.11	05:21:00	26710	26741	26696	26709	95	0	14
2021.08.11	05:22:00	26709	26745	26709	26727	77	0	14
2021.08.11	05:23:00	26727	26741	26718	26737	62	0	14
2021.08.11	05:24:00	26737	26746	26730	26737	73	0	14
2021.08.11	05:25:00	26737	26754	26737	26750	69	0	14
2021.08.11	05:26:00	26749	26754	26730	26737	70	0	14
2021.08.11	05:27:00	26737	26738	26722	26731	61	0	14
2021.08.11	05:28:00	26731	26732	26710	26710	69	0	14
2021.08.11	05:29:00	26710	26711	26688	26690	76	0	14
2021.08.11	05:30:00	26690	26721	26687	26712	79	0	14
2021.08.11	05:31:00	26712	26717	26693	26706	78	0	14
2021.08.11	05:32:00	26706	26713	26682	26682	62	0	14
2021.08.11	05:33:00	26682	26693	26663	26664	79	0	14
2021.08.11	05:34:00	26663	26670	26649	26657	86	0	14
2021.08.11	05:35:00	26657	26658	26637	26639	72	0	14
2021.08.11	05:36:00	26639	26669	26636	26666	73	0	14
2021.08.11	05:37:00	26666	26670	26654	26659	61	0	14
2021.08.11	05:38:00	26659	26681	26656	26681	69	0	14
2021.08.11	05:39:00	26680	26690	26671	26675	58	0	14
2021.08.11	05:40:00	26675	26687	26662	26680	67	0	14
2021.08.11	05:41:00	26680	26680	26662	26662	57	0	14
2021.08.11	05:42:00	26662	26674	26649	26674	88	0	14
2021.08.11	05:43:00	26674	26711	26672	26697	65	0	14
2021.08.11	05:44:00	26697	26702	26680	26694	60	0	14
2021.08.11	05:45:00	26694	26704	26681	26704	67	0	14
2021.08.11	05:46:00	26704	26704	26686	26688	70	0	14
2021.08.11	05:47:00	26688	26688	26650	26650	72	0	14
2021.08.11	05:48:00	26650	26673	26642	26648	90	0	14
2021.08.11	05:49:00	26648	26656	26638	26640	59	0	14
2021.08.11	05:50:00	26640	26648	26618	26618	58	0	14
2021.08.11	05:51:00	26619	26629	26611	26611	56	0	14
2021.08.11	05:52:00	26611	26648	26609	26638	68	0	14
2021.08.11	05:53:00	26638	26638	26621	26627	59	0	14
2021.08.11	05:54:00	26626	26648	26625	26641	50	0	14
2021.08.11	05:55:00	26641	26657	26634	26648	65	0	14
2021.08.11	05:56:00	26648	26654	26643	26649	52	0	14
2021.08.11	05:57:00	26649	26666	26641	26657	62	0	14
2021.08.11	05:58:00	26657	26678	26657	26672	62	0	14
2021.08.11	05:59:00	26672	26682	26640	26666	70	0	14
2021.08.11	06:00:00	26666	26680	26663	26680	53	0	14
2021.08.11	06:01:00	26680	26680	26662	26673	48	0	14
2021.08.11	06:02:00	26673	26673	26656	26666	50	0	14
2021.08.11	06:03:00	26666	26672	26659	26663	49	0	14
2021.08.11	06:04:00	26663	26676	26661	26672	63	0	14
2021.08.11	06:05:00	26672	26677	26660	26662	39	0	14
2021.08.11	06:06:00	26662	26680	26650	26677	62	0	14
2021.08.11	06:07:00	26677	26698	26671	26690	52	0	14
2021.08.11	06:08:00	26690	26706	26678	26679	59	0	14
2021.08.11	06:09:00	26679	26683	26672	26673	52	0	14
2021.08.11	06:10:00	26673	26676	26653	26668	70	0	14
2021.08.11	06:11:00	26668	26692	26663	26688	64	0	14
2021.08.11	06:12:00	26688	26691	26678	26682	43	0	14
2021.08.11	06:13:00	26682	26684	26672	26677	46	0	14
2021.08.11	06:14:00	26677	26687	26674	26677	44	0	14
2021.08.11	06:15:00	26677	26684	26652	26658	76	0	14
2021.08.11	06:16:00	26658	26662	26640	26660	70	0	14
2021.08.11	06:17:00	26662	26678	26655	26658	62	0	14
2021.08.11	06:18:00	26658	26673	26652	26672	53	0	14
2021.08.11	06:19:00	26672	26681	26671	26679	42	0	14
2021.08.11	06:20:00	26679	26687	26677	26685	36	0	14
2021.08.11	06:21:00	26685	26687	26667	26669	63	0	14
2021.08.11	06:22:00	26669	26683	26654	26669	49	0	14
2021.08.11	06:23:00	26669	26669	26630	26633	71	0	14
2021.08.11	06:24:00	26633	26652	26631	26651	54	0	14
2021.08.11	06:25:00	26651	26651	26626	26632	68	0	14
2021.08.11	06:26:00	26631	26640	26625	26626	44	0	14
2021.08.11	06:27:00	26625	26638	26600	26614	97	0	14
2021.08.11	06:28:00	26614	26626	26609	26626	54	0	14
2021.08.11	06:29:00	26626	26630	26620	26620	42	0	14
2021.08.11	06:30:00	26620	26641	26616	26641	58	0	14
2021.08.11	06:31:00	26639	26653	26635	26645	45	0	14
2021.08.11	06:32:00	26645	26651	26633	26646	37	0	14
2021.08.11	06:33:00	26646	26648	26639	26644	35	0	14
2021.08.11	06:34:00	26644	26648	26638	26641	41	0	14
